,geo_value,time_value,covid_cases,confirmed_covid_visit,doctor_visits,hospital_admissions,google_anosmia_volume,google_ageusia_volume,covid_deaths,home_time,geo_value_t_minus_1,time_value_t_minus_1,covid_cases_t_minus_1,confirmed_covid_vist_t_minus_1,doctor_visits_t_minus_1,hospital_admissions_t_minus_1,google_anosmia_volume_t_minus_1,google_ageusia_volume_t_minus_1,covid_deaths_t_minus,home_time_t_minus_1,covid_cases_t_plus_one
3161,8,2021-03-22,94327.0,0.4014773,3.435218,0.085822,0.16,0.09,1500.0,753.4906696,8,2021-03-21,94217.0,0.3491583,3.498661,0.133849,0.17,0.11,1496.0,810.1317234,94522.0
3162,8,2021-03-23,94522.0,0.3511791,3.136081,0.086288,0.24,0.08,1503.0,723.0932018,8,2021-03-22,94327.0,0.4014773,3.435218,0.085822,0.16,0.09,1500.0,753.4906696,94699.0
3163,8,2021-03-24,94699.0,0.4175386,3.385763,0.088193,0.22,0.09,1507.0,735.4451754,8,2021-03-23,94522.0,0.3511791,3.136081,0.086288,0.24,0.08,1503.0,723.0932018,94890.0
3164,8,2021-03-25,94890.0,0.4368621,3.65052,0.090475,0.17,0.12,1512.0,732.895719,8,2021-03-24,94699.0,0.4175386,3.385763,0.088193,0.22,0.09,1507.0,735.4451754,95063.0
3165,8,2021-03-26,95063.0,0.4479985,3.938533,0.089385,0.13,0.1,1516.0,694.7934066,8,2021-03-25,94890.0,0.4368621,3.65052,0.090475,0.17,0.12,1512.0,732.895719,95208.0
3166,8,2021-03-27,95208.0,0.4618028,3.688202,0.092961,0.17,0.11,1520.0,736.5850714,8,2021-03-26,95063.0,0.4479985,3.938533,0.089385,0.13,0.1,1516.0,694.7934066,95308.0
3167,8,2021-03-28,95308.0,0.442149,3.601001,0.093831,0.24,0.13,1521.0,766.9813392,8,2021-03-27,95208.0,0.4618028,3.688202,0.092961,0.17,0.11,1520.0,736.5850714,95398.0
3168,8,2021-03-29,95398.0,0.4540068,3.689559,0.095404,0.23,0.16,1521.0,707.3260154,8,2021-03-28,95308.0,0.442149,3.601001,0.093831,0.24,0.13,1521.0,766.9813392,95571.0
3169,8,2021-03-30,95571.0,0.3853561,3.787398,0.093766,0.22,0.11,1523.0,700.9429825,8,2021-03-29,95398.0,0.4540068,3.689559,0.095404,0.23,0.16,1521.0,707.3260154,95764.0
3170,8,2021-03-31,95764.0,0.47785,3.650722,0.171127,0.22,0.09,1526.0,718.3980263,8,2021-03-30,95571.0,0.3853561,3.787398,0.093766,0.22,0.11,1523.0,700.9429825,95899.0
3171,8,2021-04-01,95899.0,0.3274365,3.722942,0.31298,0.19,0.13,1528.0,681.9241758,8,2021-03-31,95764.0,0.47785,3.650722,0.171127,0.22,0.09,1526.0,718.3980263,96076.0
3172,8,2021-04-02,96076.0,0.3029492,3.494294,0.522131,0.24,0.09,1534.0,696.3721186,8,2021-04-01,95899.0,0.3274365,3.722942,0.31298,0.19,0.13,1528.0,681.9241758,96220.0
3173,8,2021-04-03,96220.0,0.3038064,3.3194,0.719652,0.15,0.09,1538.0,732.4384615,8,2021-04-02,96076.0,0.3029492,3.494294,0.522131,0.24,0.09,1534.0,696.3721186,96327.0
3174,8,2021-04-04,96327.0,0.3336017,3.22494,0.841019,0.25,0.14,1538.0,776.8770582,8,2021-04-03,96220.0,0.3038064,3.3194,0.719652,0.15,0.09,1538.0,732.4384615,96435.0
3175,8,2021-04-05,96435.0,0.3698177,3.569097,0.913138,0.12,0.06,1540.0,736.4654226,8,2021-04-04,96327.0,0.3336017,3.22494,0.841019,0.25,0.14,1538.0,776.8770582,96636.0
3176,8,2021-04-06,96636.0,0.323128,3.232116,1.020626,0.15,0.1,1544.0,714.4972558,8,2021-04-05,96435.0,0.3698177,3.569097,0.913138,0.12,0.06,1540.0,736.4654226,96797.0
3177,8,2021-04-07,96797.0,0.3627665,3.182922,0.973037,0.16,0.14,1551.0,685.5449561,8,2021-04-06,96636.0,0.323128,3.232116,1.020626,0.15,0.1,1544.0,714.4972558,97005.0
3178,8,2021-04-08,97005.0,0.3582516,3.369974,0.927829,0.14,0.07,1568.0,708.6611842,8,2021-04-07,96797.0,0.3627665,3.182922,0.973037,0.16,0.14,1551.0,685.5449561,97171.0
3179,8,2021-04-09,97171.0,0.355362,3.095134,0.780153,0.16,0.1,1571.0,688.0690789,8,2021-04-08,97005.0,0.3582516,3.369974,0.927829,0.14,0.07,1568.0,708.6611842,97314.0
3180,8,2021-04-10,97314.0,0.3461337,2.765237,0.639448,0.12,0.1,1573.0,652.4149286,8,2021-04-09,97171.0,0.355362,3.095134,0.780153,0.16,0.1,1571.0,688.0690789,97469.0
3181,8,2021-04-11,97469.0,0.3933452,3.221998,0.512993,0.16,0.13,1573.0,710.1195175,8,2021-04-10,97314.0,0.3461337,2.765237,0.639448,0.12,0.1,1573.0,652.4149286,97571.0
3182,8,2021-04-12,97571.0,0.4043567,3.599462,0.411371,0.19,0.13,1573.0,728.8781559,8,2021-04-11,97469.0,0.3933452,3.221998,0.512993,0.16,0.13,1573.0,710.1195175,97740.0
3183,8,2021-04-13,97740.0,0.3962509,3.494295,0.285651,0.11,0.11,1576.0,730.5148189,8,2021-04-12,97571.0,0.4043567,3.599462,0.411371,0.19,0.13,1573.0,728.8781559,97913.0
3184,8,2021-04-14,97913.0,0.4339263,3.408733,0.181302,0.09,0.1,1577.0,720.9890231,8,2021-04-13,97740.0,0.3962509,3.494295,0.285651,0.11,0.11,1576.0,730.5148189,98088.0
3185,8,2021-04-15,98088.0,0.4201481,3.671681,0.265683,0.11,0.09,1577.0,348.4950604,8,2021-04-14,97913.0,0.4339263,3.408733,0.181302,0.09,0.1,1577.0,720.9890231,98261.0
3186,8,2021-04-16,98261.0,0.4090995,3.768157,0.395593,0.12,0.06,1579.0,681.1844127,8,2021-04-15,98088.0,0.4201481,3.671681,0.265683,0.11,0.09,1577.0,348.4950604,98388.0
3187,8,2021-04-17,98388.0,0.3933595,3.464602,0.635434,0.13,0.14,1579.0,681.1844127,8,2021-04-16,98261.0,0.4090995,3.768157,0.395593,0.12,0.06,1579.0,681.1844127,98487.0
3188,8,2021-04-18,98487.0,0.3908619,3.305628,0.852671,0.11,0.15,1579.0,681.1844127,8,2021-04-17,98388.0,0.3933595,3.464602,0.635434,0.13,0.14,1579.0,681.1844127,98598.0
3194,13,2020-02-23,0.0,0.01017,0.0,0.126195,0.05,0.07,0.0,737.5686813186813,13,2020-02-22,0.0,0.009334,0.0,0.120868,0.08,0.07,0.0,663.2417582417582,0.0
3195,13,2020-02-24,0.0,0.01183,0.0,0.132867,0.05,0.07,0.0,580.0741758241758,13,2020-02-23,0.0,0.01017,0.0,0.126195,0.05,0.07,0.0,737.5686813186813,0.0
3198,13,2020-02-28,0.0,0.010858,0.0,0.147003,0.09,0.05,0.0,570.2364802933089,13,2020-02-27,0.0,0.007574,0.0,0.145344,0.07,0.06,0.0,588.2108157653529,0.0
3199,13,2020-02-29,0.0,0.009737,0.0,0.147029,0.09,0.05,0.0,651.1961503208066,13,2020-02-28,0.0,0.010858,0.0,0.147003,0.09,0.05,0.0,570.2364802933089,0.0
3200,13,2020-03-01,0.0,0.010084,0.0,0.148732,0.04,0.05,0.0,760.5151237396883,13,2020-02-29,0.0,0.009737,0.0,0.147029,0.09,0.05,0.0,651.1961503208066,0.0
3201,13,2020-03-02,0.0,0.011208,0.0,0.147255,0.04,0.04,0.0,630.9496336996338,13,2020-03-01,0.0,0.010084,0.0,0.148732,0.04,0.05,0.0,760.5151237396883,0.0
3202,13,2020-03-03,0.0,0.009459,0.202547,0.143434,0.04,0.04,0.0,588.0769230769231,13,2020-03-02,0.0,0.011208,0.0,0.147255,0.04,0.04,0.0,630.9496336996338,0.0
3203,13,2020-03-04,0.0,0.008126,0.204961,0.13987,0.04,0.04,0.0,593.4798534798534,13,2020-03-03,0.0,0.009459,0.202547,0.143434,0.04,0.04,0.0,588.0769230769231,0.0
3204,13,2020-03-05,0.0,0.007039,0.199926,0.136894,0.04,0.04,0.0,579.1437728937728,13,2020-03-04,0.0,0.008126,0.204961,0.13987,0.04,0.04,0.0,593.4798534798534,0.0
3205,13,2020-03-06,0.0,0.006392,0.183705,0.134426,0.05,0.04,0.0,559.9020146520146,13,2020-03-05,0.0,0.007039,0.199926,0.136894,0.04,0.04,0.0,579.1437728937728,0.0
3206,13,2020-03-07,0.0,0.009679,0.338021,0.132273,0.07,0.04,0.0,654.1593406593406,13,2020-03-06,0.0,0.006392,0.183705,0.134426,0.05,0.04,0.0,559.9020146520146,0.0
3207,13,2020-03-08,0.0,0.0104,0.439172,0.132376,0.07,0.06,0.0,721.6443629697525,13,2020-03-07,0.0,0.009679,0.338021,0.132273,0.07,0.04,0.0,654.1593406593406,0.0
3208,13,2020-03-09,0.0,0.011957,0.524306,0.134015,0.06,0.05,0.0,621.8928571428571,13,2020-03-08,0.0,0.0104,0.439172,0.132376,0.07,0.06,0.0,721.6443629697525,0.0
3209,13,2020-03-10,0.0,0.009958,0.468728,0.136964,0.08,0.06,0.0,671.7454212454212,13,2020-03-09,0.0,0.011957,0.524306,0.134015,0.06,0.05,0.0,621.8928571428571,0.0
3210,13,2020-03-11,0.0,0.008675,0.303441,0.140498,0.07,0.06,0.0,675.4179651695692,13,2020-03-10,0.0,0.009958,0.468728,0.136964,0.08,0.06,0.0,671.7454212454212,0.0
3211,13,2020-03-12,0.0,0.00751,0.345407,0.146086,0.07,0.07,0.0,635.3822181484876,13,2020-03-11,0.0,0.008675,0.303441,0.140498,0.07,0.06,0.0,675.4179651695692,0.0
3212,13,2020-03-13,0.0,0.006868,0.133624,0.152683,0.07,0.05,0.0,626.0943223443223,13,2020-03-12,0.0,0.00751,0.345407,0.146086,0.07,0.07,0.0,635.3822181484876,0.0
3213,13,2020-03-14,0.0,0.006443,0.074787,0.16079,0.06,0.05,0.0,779.461961503208,13,2020-03-13,0.0,0.006868,0.133624,0.152683,0.07,0.05,0.0,626.0943223443223,1.0
3214,13,2020-03-15,1.0,0.007284,0.107296,0.170485,0.06,0.05,0.0,847.2307692307693,13,2020-03-14,0.0,0.006443,0.074787,0.16079,0.06,0.05,0.0,779.461961503208,2.0
3215,13,2020-03-16,2.0,0.011344,0.172109,0.18049,0.05,0.06,0.0,731.6654445462879,13,2020-03-15,1.0,0.007284,0.107296,0.170485,0.06,0.05,0.0,847.2307692307693,2.0
3216,13,2020-03-17,2.0,0.01528,0.429984,0.185882,0.08,0.06,0.0,752.9313186813187,13,2020-03-16,2.0,0.011344,0.172109,0.18049,0.05,0.06,0.0,731.6654445462879,5.0
3217,13,2020-03-18,5.0,0.013801,0.542236,0.190118,0.07,0.08,0.0,769.8448117539027,13,2020-03-17,2.0,0.01528,0.429984,0.185882,0.08,0.06,0.0,752.9313186813187,5.0
3218,13,2020-03-19,5.0,0.012304,0.684067,0.194688,0.06,0.04,0.0,756.040293040293,13,2020-03-18,5.0,0.013801,0.542236,0.190118,0.07,0.08,0.0,769.8448117539027,9.0
3219,13,2020-03-20,9.0,0.01644,0.605225,0.198271,0.07,0.06,0.0,657.5834862385321,13,2020-03-19,5.0,0.012304,0.684067,0.194688,0.06,0.04,0.0,756.040293040293,10.0
3220,13,2020-03-21,10.0,0.01485,0.551952,0.201246,0.1,0.08,0.0,698.8220183486238,13,2020-03-20,9.0,0.01644,0.605225,0.198271,0.07,0.06,0.0,657.5834862385321,17.0
3221,13,2020-03-22,17.0,0.015487,0.52272,0.206279,0.31,0.12,0.0,848.0936639118457,13,2020-03-21,10.0,0.01485,0.551952,0.201246,0.1,0.08,0.0,698.8220183486238,17.0
3222,13,2020-03-23,17.0,0.017403,0.482077,0.214818,0.69,0.23,0.0,811.2667277726856,13,2020-03-22,17.0,0.015487,0.52272,0.206279,0.31,0.12,0.0,848.0936639118457,38.0
3223,13,2020-03-24,38.0,0.014562,0.491144,0.220407,0.48,0.24,0.0,802.5728689275894,13,2020-03-23,17.0,0.017403,0.482077,0.214818,0.69,0.23,0.0,811.2667277726856,54.0
3224,13,2020-03-25,54.0,0.019142,0.490361,0.227831,0.32,0.16,1.0,817.2749770852429,13,2020-03-24,38.0,0.014562,0.491144,0.220407,0.48,0.24,0.0,802.5728689275894,55.0
3225,13,2020-03-26,55.0,0.016202,0.699291,0.237584,0.25,0.14,1.0,855.7385321100918,13,2020-03-25,54.0,0.019142,0.490361,0.227831,0.32,0.16,1.0,817.2749770852429,64.0
3226,13,2020-03-27,64.0,0.020131,0.975175,0.24829,0.27,0.17,2.0,896.0752293577982,13,2020-03-26,55.0,0.016202,0.699291,0.237584,0.25,0.14,1.0,855.7385321100918,76.0
3227,13,2020-03-28,76.0,0.039229,1.190618,0.256781,0.31,0.14,4.0,989.2472527472528,13,2020-03-27,64.0,0.020131,0.975175,0.24829,0.27,0.17,2.0,896.0752293577982,111.0
3228,13,2020-03-29,111.0,0.042821,1.387938,0.268089,0.24,0.13,2.0,1037.1238532110092,13,2020-03-28,76.0,0.039229,1.190618,0.256781,0.31,0.14,4.0,989.2472527472528,111.0
3229,13,2020-03-30,111.0,0.04544,1.526593,0.275536,0.23,0.13,4.0,826.9404216315307,13,2020-03-29,111.0,0.042821,1.387938,0.268089,0.24,0.13,2.0,1037.1238532110092,183.0
3230,13,2020-03-31,183.0,0.041758,1.801372,0.270875,0.13,0.11,5.0,838.153987167736,13,2020-03-30,111.0,0.04544,1.526593,0.275536,0.23,0.13,4.0,826.9404216315307,254.0
3231,13,2020-04-01,254.0,0.040065,1.813967,0.267292,0.19,0.12,5.0,863.2816513761468,13,2020-03-31,183.0,0.041758,1.801372,0.270875,0.13,0.11,5.0,838.153987167736,304.0
3232,13,2020-04-02,304.0,0.03702,1.920064,0.395759,0.16,0.12,8.0,878.9201834862386,13,2020-04-01,254.0,0.040065,1.813967,0.267292,0.19,0.12,5.0,863.2816513761468,353.0
3233,13,2020-04-03,353.0,0.059949,2.21111,0.493109,0.68,0.1,11.0,841.974335472044,13,2020-04-02,304.0,0.03702,1.920064,0.395759,0.16,0.12,8.0,878.9201834862386,372.0
3234,13,2020-04-04,372.0,0.075421,2.058986,0.686824,0.21,0.12,13.0,972.2878093492209,13,2020-04-03,353.0,0.059949,2.21111,0.493109,0.68,0.1,11.0,841.974335472044,373.0
3235,13,2020-04-05,373.0,0.085937,1.957233,1.07106,0.2,0.12,13.0,1076.9045871559633,13,2020-04-04,372.0,0.075421,2.058986,0.686824,0.21,0.12,13.0,972.2878093492209,530.0
3236,13,2020-04-06,530.0,0.090502,1.83468,1.465253,0.14,0.09,13.0,952.5866177818515,13,2020-04-05,373.0,0.085937,1.957233,1.07106,0.2,0.12,13.0,1076.9045871559633,547.0
3237,13,2020-04-07,547.0,0.124645,1.856331,1.875534,0.17,0.1,19.0,935.6917431192661,13,2020-04-06,530.0,0.090502,1.83468,1.465253,0.14,0.09,13.0,952.5866177818515,641.0
3238,13,2020-04-08,641.0,0.129791,2.07143,2.174702,0.15,0.06,22.0,958.11753902663,13,2020-04-07,547.0,0.124645,1.856331,1.875534,0.17,0.1,19.0,935.6917431192661,729.0
3239,13,2020-04-09,729.0,0.171038,2.192873,2.434215,0.13,0.07,27.0,942.4678899082569,13,2020-04-08,641.0,0.129791,2.07143,2.174702,0.15,0.06,22.0,958.11753902663,810.0
3240,13,2020-04-10,810.0,0.184788,2.089167,2.526683,0.14,0.07,27.0,938.454128440367,13,2020-04-09,729.0,0.171038,2.192873,2.434215,0.13,0.07,27.0,942.4678899082569,810.0
3241,13,2020-04-11,810.0,0.205927,1.777081,2.588678,0.12,0.1,28.0,1006.1613198900092,13,2020-04-10,810.0,0.184788,2.089167,2.526683,0.14,0.07,27.0,938.454128440367,887.0
3242,13,2020-04-12,887.0,0.188917,1.501751,2.542891,0.17,0.1,30.0,1105.0449541284404,13,2020-04-11,810.0,0.205927,1.777081,2.588678,0.12,0.1,28.0,1006.1613198900092,977.0
3243,13,2020-04-13,977.0,0.195088,1.26001,2.316712,0.15,0.07,30.0,939.1385321100918,13,2020-04-12,887.0,0.188917,1.501751,2.542891,0.17,0.1,30.0,1105.0449541284404,977.0
3244,13,2020-04-14,977.0,0.171859,1.159094,2.071417,0.11,0.14,37.0,994.2635445362719,13,2020-04-13,977.0,0.195088,1.26001,2.316712,0.15,0.07,30.0,939.1385321100918,996.0
3245,13,2020-04-15,996.0,0.180101,1.211547,1.767716,0.13,0.06,45.0,988.6905417814509,13,2020-04-14,977.0,0.171859,1.159094,2.071417,0.11,0.14,37.0,994.2635445362719,1032.0
3246,13,2020-04-16,1032.0,0.220203,1.640303,1.725127,0.12,0.07,54.0,959.2653810835629,13,2020-04-15,996.0,0.180101,1.211547,1.767716,0.13,0.06,45.0,988.6905417814509,1096.0
3247,13,2020-04-17,1096.0,0.199919,2.016697,1.720197,0.1,0.08,57.0,956.6051423324151,13,2020-04-16,1032.0,0.220203,1.640303,1.725127,0.12,0.07,54.0,959.2653810835629,1219.0
3248,13,2020-04-18,1219.0,0.180248,2.067862,1.722382,0.1,0.11,58.0,1050.77247706422,13,2020-04-17,1096.0,0.199919,2.016697,1.720197,0.1,0.08,57.0,956.6051423324151,1286.0
3249,13,2020-04-19,1286.0,0.156431,2.097205,1.726286,0.1,0.09,58.0,1106.3743119266055,13,2020-04-18,1219.0,0.180248,2.067862,1.722382,0.1,0.11,58.0,1050.77247706422,1406.0
3250,13,2020-04-20,1406.0,0.141243,2.093491,1.716697,0.11,0.08,63.0,889.0587155963303,13,2020-04-19,1286.0,0.156431,2.097205,1.726286,0.1,0.09,58.0,1106.3743119266055,1489.0
3251,13,2020-04-21,1489.0,0.192581,1.998174,1.774671,0.1,0.08,71.0,851.5862385321101,13,2020-04-20,1406.0,0.141243,2.093491,1.716697,0.11,0.08,63.0,889.0587155963303,1578.0
3252,13,2020-04-22,1578.0,0.200251,2.142955,1.721685,0.16,0.08,74.0,844.6311926605505,13,2020-04-21,1489.0,0.192581,1.998174,1.774671,0.1,0.08,71.0,851.5862385321101,1608.0
3253,13,2020-04-23,1608.0,0.233942,2.680434,1.656972,0.13,0.08,79.0,832.3183486238532,13,2020-04-22,1578.0,0.200251,2.142955,1.721685,0.16,0.08,74.0,844.6311926605505,1666.0
3254,13,2020-04-24,1666.0,0.231643,2.552291,1.395053,0.08,0.08,80.0,844.2678899082568,13,2020-04-23,1608.0,0.233942,2.680434,1.656972,0.13,0.08,79.0,832.3183486238532,1732.0
3255,13,2020-04-25,1732.0,0.19372,2.516493,1.05856,0.16,0.12,82.0,931.2155963302753,13,2020-04-24,1666.0,0.231643,2.552291,1.395053,0.08,0.08,80.0,844.2678899082568,1751.0
3256,13,2020-04-26,1751.0,0.167933,2.503153,0.990287,0.1,0.06,82.0,991.7180899908172,13,2020-04-25,1732.0,0.19372,2.516493,1.05856,0.16,0.12,82.0,931.2155963302753,1772.0
3257,13,2020-04-27,1772.0,0.163311,2.348821,1.019829,0.11,0.06,82.0,854.6128440366972,13,2020-04-26,1751.0,0.167933,2.503153,0.990287,0.1,0.06,82.0,991.7180899908172,1827.0
3258,13,2020-04-28,1827.0,0.183698,2.646178,0.965779,0.12,0.06,89.0,836.3642201834863,13,2020-04-27,1772.0,0.163311,2.348821,1.019829,0.11,0.06,82.0,854.6128440366972,1928.0
3259,13,2020-04-29,1928.0,0.198656,2.119457,1.105106,0.11,0.05,91.0,811.9064220183486,13,2020-04-28,1827.0,0.183698,2.646178,0.965779,0.12,0.06,89.0,836.3642201834863,2058.0
3260,13,2020-04-30,2058.0,0.235212,2.568025,1.199386,0.08,0.08,96.0,770.8504587155963,13,2020-04-29,1928.0,0.198656,2.119457,1.105106,0.11,0.05,91.0,811.9064220183486,2113.0
3261,13,2020-05-01,2113.0,0.211625,2.406586,1.421876,0.12,0.08,98.0,788.6382783882784,13,2020-04-30,2058.0,0.235212,2.568025,1.199386,0.08,0.08,96.0,770.8504587155963,2182.0
3262,13,2020-05-02,2182.0,0.228556,2.295939,2.223104,0.11,0.06,99.0,892.526122823098,13,2020-05-01,2113.0,0.211625,2.406586,1.421876,0.12,0.08,98.0,788.6382783882784,2182.0
3263,13,2020-05-03,2182.0,0.215642,2.162334,2.983715,0.05,0.1,99.0,993.2504587155963,13,2020-05-02,2182.0,0.228556,2.295939,2.223104,0.11,0.06,99.0,892.526122823098,2182.0
3264,13,2020-05-04,2182.0,0.21931,2.060734,3.241035,0.05,0.07,99.0,851.0275229357799,13,2020-05-03,2182.0,0.215642,2.162334,2.983715,0.05,0.1,99.0,993.2504587155963,2329.0
3265,13,2020-05-05,2329.0,0.180598,1.949974,3.96104,0.1,0.07,104.0,840.7406049495876,13,2020-05-04,2182.0,0.21931,2.060734,3.241035,0.05,0.07,99.0,851.0275229357799,2432.0
3266,13,2020-05-06,2432.0,0.202776,1.722126,4.336838,0.1,0.1,110.0,825.916590284143,13,2020-05-05,2329.0,0.180598,1.949974,3.96104,0.1,0.07,104.0,840.7406049495876,2562.0
3267,13,2020-05-07,2562.0,0.175995,1.455332,4.600884,0.11,0.07,115.0,813.9734188817598,13,2020-05-06,2432.0,0.202776,1.722126,4.336838,0.1,0.1,110.0,825.916590284143,2629.0
3268,13,2020-05-08,2629.0,0.171319,1.655994,4.65104,0.06,0.06,118.0,800.4161319890009,13,2020-05-07,2562.0,0.175995,1.455332,4.600884,0.11,0.07,115.0,813.9734188817598,2902.0
3269,13,2020-05-09,2902.0,0.160177,1.473532,4.168264,0.09,0.09,120.0,854.8086080586081,13,2020-05-08,2629.0,0.171319,1.655994,4.65104,0.06,0.06,118.0,800.4161319890009,2964.0
3270,13,2020-05-10,2964.0,0.152608,1.294637,3.67761,0.09,0.08,120.0,920.7073394495413,13,2020-05-09,2902.0,0.160177,1.473532,4.168264,0.09,0.09,120.0,854.8086080586081,3015.0
3271,13,2020-05-11,3015.0,0.145363,1.188021,3.092551,0.1,0.08,121.0,827.0853211009174,13,2020-05-10,2964.0,0.152608,1.294637,3.67761,0.09,0.08,120.0,920.7073394495413,3078.0
3272,13,2020-05-12,3078.0,0.154658,1.571511,2.377158,0.05,0.06,126.0,820.9129239230064,13,2020-05-11,3015.0,0.145363,1.188021,3.092551,0.1,0.08,121.0,827.0853211009174,3153.0
3273,13,2020-05-13,3153.0,0.149324,1.678936,1.743047,0.1,0.07,144.0,814.6865261228231,13,2020-05-12,3078.0,0.154658,1.571511,2.377158,0.05,0.06,126.0,820.9129239230064,3198.0
3274,13,2020-05-14,3198.0,0.155002,1.50596,0.980803,0.1,0.1,145.0,820.351376146789,13,2020-05-13,3153.0,0.149324,1.678936,1.743047,0.1,0.07,144.0,814.6865261228231,3311.0
3275,13,2020-05-15,3311.0,0.16488,1.281151,0.626164,0.09,0.06,149.0,777.3926605504587,13,2020-05-14,3198.0,0.155002,1.50596,0.980803,0.1,0.1,145.0,820.351376146789,3463.0
3276,13,2020-05-16,3463.0,0.157298,1.392308,0.423507,0.08,0.04,154.0,837.8927589367553,13,2020-05-15,3311.0,0.16488,1.281151,0.626164,0.09,0.06,149.0,777.3926605504587,3511.0
3277,13,2020-05-17,3511.0,0.151054,1.475852,0.16857,0.06,0.06,154.0,907.5472043996334,13,2020-05-16,3463.0,0.157298,1.392308,0.423507,0.08,0.04,154.0,837.8927589367553,3593.0
3278,13,2020-05-18,3593.0,0.138742,1.372133,0.089795,0.19,0.09,154.0,795.0091659028415,13,2020-05-17,3511.0,0.151054,1.475852,0.16857,0.06,0.06,154.0,907.5472043996334,3707.0
3279,13,2020-05-19,3707.0,0.146012,1.135711,0.088978,0.06,0.06,156.0,793.0880733944954,13,2020-05-18,3593.0,0.138742,1.372133,0.089795,0.19,0.09,154.0,795.0091659028415,3795.0
3280,13,2020-05-20,3795.0,0.147444,1.082587,0.091248,0.1,0.08,157.0,771.8791208791209,13,2020-05-19,3707.0,0.146012,1.135711,0.088978,0.06,0.06,156.0,793.0880733944954,3984.0
3281,13,2020-05-21,3984.0,0.22215,0.998725,0.092286,0.11,0.09,163.0,752.4157509157509,13,2020-05-20,3795.0,0.147444,1.082587,0.091248,0.1,0.08,157.0,771.8791208791209,4146.0
3282,13,2020-05-22,4146.0,0.203735,1.063842,0.180281,0.09,0.07,172.0,741.4404761904761,13,2020-05-21,3984.0,0.22215,0.998725,0.092286,0.11,0.09,163.0,752.4157509157509,4315.0
3283,13,2020-05-23,4315.0,0.176573,0.880282,0.272253,0.08,0.08,175.0,799.8534798534798,13,2020-05-22,4146.0,0.203735,1.063842,0.180281,0.09,0.07,172.0,741.4404761904761,4365.0
3284,13,2020-05-24,4365.0,0.170697,0.761572,0.450503,0.09,0.09,175.0,827.2291475710357,13,2020-05-23,4315.0,0.176573,0.880282,0.272253,0.08,0.08,175.0,799.8534798534798,4365.0
3285,13,2020-05-25,4365.0,0.157058,0.931913,0.596295,0.1,0.1,175.0,844.0137488542622,13,2020-05-24,4365.0,0.170697,0.761572,0.450503,0.09,0.09,175.0,827.2291475710357,4567.0
3286,13,2020-05-26,4567.0,0.150184,1.139032,0.64245,0.14,0.08,175.0,735.3324175824176,13,2020-05-25,4365.0,0.157058,0.931913,0.596295,0.1,0.1,175.0,844.0137488542622,4777.0
3287,13,2020-05-27,4777.0,0.144741,1.378486,0.783993,0.1,0.06,183.0,754.8315018315018,13,2020-05-26,4567.0,0.150184,1.139032,0.64245,0.14,0.08,175.0,735.3324175824176,4914.0
3288,13,2020-05-28,4914.0,0.168136,1.31573,0.948504,0.1,0.08,197.0,732.1906507791017,13,2020-05-27,4777.0,0.144741,1.378486,0.783993,0.1,0.06,183.0,754.8315018315018,5034.0
3289,13,2020-05-29,5034.0,0.147488,1.264515,1.098684,0.06,0.1,206.0,705.6822344322344,13,2020-05-28,4914.0,0.168136,1.31573,0.948504,0.1,0.08,197.0,732.1906507791017,5200.0
3290,13,2020-05-30,5200.0,0.191247,1.555514,1.088867,0.09,0.12,211.0,762.5155677655678,13,2020-05-29,5034.0,0.147488,1.264515,1.098684,0.06,0.1,206.0,705.6822344322344,5246.0
3291,13,2020-05-31,5246.0,0.189605,1.840299,1.154615,0.07,0.08,211.0,840.1109074243813,13,2020-05-30,5200.0,0.191247,1.555514,1.088867,0.09,0.12,211.0,762.5155677655678,5355.0
3292,13,2020-06-01,5355.0,0.189935,2.140126,1.165252,0.12,0.08,211.0,764.7628205128206,13,2020-05-31,5246.0,0.189605,1.840299,1.154615,0.07,0.08,211.0,840.1109074243813,5501.0
3293,13,2020-06-02,5501.0,0.188549,1.938144,1.294596,0.1,0.07,215.0,758.8689275893676,13,2020-06-01,5355.0,0.189935,2.140126,1.165252,0.12,0.08,211.0,764.7628205128206,5650.0
3294,13,2020-06-03,5650.0,0.208461,1.852711,1.559005,0.15,0.11,216.0,741.7798165137615,13,2020-06-02,5501.0,0.188549,1.938144,1.294596,0.1,0.07,215.0,758.8689275893676,5793.0
3295,13,2020-06-04,5793.0,0.208493,1.786752,1.801431,0.14,0.1,216.0,728.1611721611722,13,2020-06-03,5650.0,0.208461,1.852711,1.559005,0.15,0.11,216.0,741.7798165137615,5930.0
3296,13,2020-06-05,5930.0,0.184145,1.783521,1.921211,0.14,0.11,224.0,704.0576923076923,13,2020-06-04,5793.0,0.208493,1.786752,1.801431,0.14,0.1,216.0,728.1611721611722,6040.0
3297,13,2020-06-06,6040.0,0.175417,1.84123,1.984079,0.12,0.13,231.0,759.8377635197066,13,2020-06-05,5930.0,0.184145,1.783521,1.921211,0.14,0.11,224.0,704.0576923076923,6113.0
3298,13,2020-06-07,6113.0,0.162634,1.872053,2.073916,0.09,0.09,231.0,807.6012832263978,13,2020-06-06,6040.0,0.175417,1.84123,1.984079,0.12,0.13,231.0,759.8377635197066,6247.0
